# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.897, -2.050 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""unknown"""," ""irradiance_diffuse"": ""unknown"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""51.89708930387609"""," ""lon"": ""-2.050085593066383"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
22/10/2019 07:00,22/10/2019 08:00,0.008,0.004,0.016,5.422,,,,,,,,,,,,,
22/10/2019 08:00,22/10/2019 09:00,0.067,0.02,0.067,6.73,,,,,,,,,,,,,
22/10/2019 09:00,22/10/2019 10:00,0.214,0.115,0.127,8.246,,,,,,,,,,,,,
22/10/2019 10:00,22/10/2019 11:00,0.483,0.432,0.121,10.668,,,,,,,,,,,,,
22/10/2019 11:00,22/10/2019 12:00,0.616,0.625,0.103,12.59,,,,,,,,,,,,,
22/10/2019 12:00,22/10/2019 13:00,0.63,0.651,0.1,13.472,,,,,,,,,,,,,
22/10/2019 13:00,22/10/2019 14:00,0.579,0.586,0.097,13.801,,,,,,,,,,,,,
22/10/2019 14:00,22/10/2019 15:00,0.493,0.487,0.086,13.77,,,,,,,,,,,,,
22/10/2019 15:00,22/10/2019 16:00,0.318,0.289,0.075,13.133,,,,,,,,,,,,,
22/10/2019 16:00,22/10/2019 17:00,0.12,0.103,0.042,10.655,,,,,,,,,,,,,
22/10/2019 17:00,22/10/2019 18:00,0,0,0.001,8.114,,,,,,,,,,,,,
22/10/2019 18:00,22/10/2019 19:00,0,0,0,7.4,,,,,,,,,,,,,
22/10/2019 19:00,22/10/2019 20:00,0,0,0,6.792,,,,,,,,,,,,,
22/10/2019 20:00,22/10/2019 21:00,0,0,0,6.212,,,,,,,,,,,,,
22/10/2019 21:00,22/10/2019 22:00,0,0,0,5.682,,,,,,,,,,,,,
22/10/2019 22:00,22/10/2019 23:00,0,0,0,5.404,,,,,,,,,,,,,
22/10/2019 23:00,23/10/2019 00:00,0,0,0,5.167,,,,,,,,,,,,,
23/10/2019 00:00,23/10/2019 01:00,0,0,0,4.848,,,,,,,,,,,,,
23/10/2019 01:00,23/10/2019 02:00,0,0,0,4.836,,,,,,,,,,,,,
23/10/2019 02:00,23/10/2019 03:00,0,0,0,5.186,,,,,,,,,,,,,
23/10/2019 03:00,23/10/2019 04:00,0,0,0,5.826,,,,,,,,,,,,,
23/10/2019 04:00,23/10/2019 05:00,0,0,0,6.65,,,,,,,,,,,,,
23/10/2019 05:00,23/10/2019 06:00,0,0,0,6.83,,,,,,,,,,,,,
23/10/2019 06:00,23/10/2019 07:00,0,0,0,6.808,,,,,,,,,,,,,
23/10/2019 07:00,23/10/2019 08:00,0.007,0.003,0.015,7.107,,,,,,,,,,,,,
23/10/2019 08:00,23/10/2019 09:00,0.066,0.017,0.069,8.455,,,,,,,,,,,,,
23/10/2019 09:00,23/10/2019 10:00,0.18,0.074,0.133,9.758,,,,,,,,,,,,,
23/10/2019 10:00,23/10/2019 11:00,0.307,0.177,0.171,11.211,,,,,,,,,,,,,
23/10/2019 11:00,23/10/2019 12:00,0.403,0.278,0.182,12.299,,,,,,,,,,,,,
23/10/2019 12:00,23/10/2019 13:00,0.375,0.239,0.189,12.993,,,,,,,,,,,,,
23/10/2019 13:00,23/10/2019 14:00,0.285,0.145,0.181,13.287,,,,,,,,,,,,,
23/10/2019 14:00,23/10/2019 15:00,0.153,0.047,0.134,13.111,,,,,,,,,,,,,
23/10/2019 15:00,23/10/2019 16:00,0.062,0.012,0.07,12.498,,,,,,,,,,,,,
23/10/2019 16:00,23/10/2019 17:00,0.011,0.003,0.019,11.342,,,,,,,,,,,,,
23/10/2019 17:00,23/10/2019 18:00,0,0,0,10.495,,,,,,,,,,,,,
23/10/2019 18:00,23/10/2019 19:00,0,0,0,10.105,,,,,,,,,,,,,
23/10/2019 19:00,23/10/2019 20:00,0,0,0,9.825,,,,,,,,,,,,,
23/10/2019 20:00,23/10/2019 21:00,0,0,0,9.708,,,,,,,,,,,,,
23/10/2019 21:00,23/10/2019 22:00,0,0,0,9.527,,,,,,,,,,,,,
23/10/2019 22:00,23/10/2019 23:00,0,0,0,8.932,,,,,,,,,,,,,
23/10/2019 23:00,24/10/2019 00:00,0,0,0,8.665,,,,,,,,,,,,,
24/10/2019 00:00,24/10/2019 01:00,0,0,0,8.575,,,,,,,,,,,,,
24/10/2019 01:00,24/10/2019 02:00,0,0,0,8.505,,,,,,,,,,,,,
24/10/2019 02:00,24/10/2019 03:00,0,0,0,8.176,,,,,,,,,,,,,
24/10/2019 03:00,24/10/2019 04:00,0,0,0,8.097,,,,,,,,,,,,,
24/10/2019 04:00,24/10/2019 05:00,0,0,0,7.891,,,,,,,,,,,,,
24/10/2019 05:00,24/10/2019 06:00,0,0,0,7.74,,,,,,,,,,,,,
24/10/2019 06:00,24/10/2019 07:00,0,0,0,7.619,,,,,,,,,,,,,
24/10/2019 07:00,24/10/2019 08:00,0.001,0,0.007,7.762,,,,,,,,,,,,,
24/10/2019 08:00,24/10/2019 09:00,0.021,0.002,0.033,8.721,,,,,,,,,,,,,
24/10/2019 09:00,24/10/2019 10:00,0.05,0.004,0.064,9.56,,,,,,,,,,,,,
24/10/2019 10:00,24/10/2019 11:00,0.08,0.007,0.094,10.168,,,,,,,,,,,,,
24/10/2019 11:00,24/10/2019 12:00,0.084,0.007,0.099,10.67,,,,,,,,,,,,,
24/10/2019 12:00,24/10/2019 13:00,0.092,0.008,0.107,11.162,,,,,,,,,,,,,
24/10/2019 13:00,24/10/2019 14:00,0.076,0.007,0.091,11.531,,,,,,,,,,,,,
24/10/2019 14:00,24/10/2019 15:00,0.173,0.059,0.144,12.158,,,,,,,,,,,,,
24/10/2019 15:00,24/10/2019 16:00,0.246,0.181,0.101,12.233,,,,,,,,,,,,,
24/10/2019 16:00,24/10/2019 17:00,0.081,0.062,0.041,10.544,,,,,,,,,,,,,
24/10/2019 17:00,24/10/2019 18:00,0,0,0,8.746,,,,,,,,,,,,,
24/10/2019 18:00,24/10/2019 19:00,0,0,0,8.594,,,,,,,,,,,,,
24/10/2019 19:00,24/10/2019 20:00,0,0,0,8.7,,,,,,,,,,,,,
24/10/2019 20:00,24/10/2019 21:00,0,0,0,8.743,,,,,,,,,,,,,
24/10/2019 21:00,24/10/2019 22:00,0,0,0,8.783,,,,,,,,,,,,,
24/10/2019 22:00,24/10/2019 23:00,0,0,0,8.783,,,,,,,,,,,,,
24/10/2019 23:00,25/10/2019 00:00,0,0,0,8.726,,,,,,,,,,,,,
25/10/2019 00:00,25/10/2019 01:00,0,0,0,8.614,,,,,,,,,,,,,
25/10/2019 01:00,25/10/2019 02:00,0,0,0,8.516,,,,,,,,,,,,,
25/10/2019 02:00,25/10/2019 03:00,0,0,0,8.484,,,,,,,,,,,,,
25/10/2019 03:00,25/10/2019 04:00,0,0,0,8.493,,,,,,,,,,,,,
25/10/2019 04:00,25/10/2019 05:00,0,0,0,8.414,,,,,,,,,,,,,
25/10/2019 05:00,25/10/2019 06:00,0,0,0,8.368,,,,,,,,,,,,,
25/10/2019 06:00,25/10/2019 07:00,0,0,0,8.416,,,,,,,,,,,,,
25/10/2019 07:00,25/10/2019 08:00,0.003,0.001,0.01,8.673,,,,,,,,,,,,,
25/10/2019 08:00,25/10/2019 09:00,0.059,0.014,0.065,9.484,,,,,,,,,,,,,
25/10/2019 09:00,25/10/2019 10:00,0.16,0.056,0.131,10.776,,,,,,,,,,,,,
25/10/2019 10:00,25/10/2019 11:00,0.197,0.063,0.165,12.075,,,,,,,,,,,,,
25/10/2019 11:00,25/10/2019 12:00,0.171,0.036,0.165,12.894,,,,,,,,,,,,,
25/10/2019 12:00,25/10/2019 13:00,0.09,0.009,0.105,13.448,,,,,,,,,,,,,
25/10/2019 13:00,25/10/2019 14:00,0.13,0.022,0.136,14.541,,,,,,,,,,,,,
25/10/2019 14:00,25/10/2019 15:00,0.143,0.039,0.133,15.077,,,,,,,,,,,,,
25/10/2019 15:00,25/10/2019 16:00,0.074,0.018,0.079,14.955,,,,,,,,,,,,,
25/10/2019 16:00,25/10/2019 17:00,0.009,0.003,0.018,14.486,,,,,,,,,,,,,
25/10/2019 17:00,25/10/2019 18:00,0,0,0,14.284,,,,,,,,,,,,,
25/10/2019 18:00,25/10/2019 19:00,0,0,0,14.35,,,,,,,,,,,,,
25/10/2019 19:00,25/10/2019 20:00,0,0,0,14.376,,,,,,,,,,,,,
25/10/2019 20:00,25/10/2019 21:00,0,0,0,14.399,,,,,,,,,,,,,
25/10/2019 21:00,25/10/2019 22:00,0,0,0,14.393,,,,,,,,,,,,,
25/10/2019 22:00,25/10/2019 23:00,0,0,0,14.361,,,,,,,,,,,,,
25/10/2019 23:00,26/10/2019 00:00,0,0,0,14.216,,,,,,,,,,,,,
26/10/2019 00:00,26/10/2019 01:00,0,0,0,14.031,,,,,,,,,,,,,
26/10/2019 01:00,26/10/2019 02:00,0,0,0,13.6,,,,,,,,,,,,,
26/10/2019 02:00,26/10/2019 03:00,0,0,0,13.064,,,,,,,,,,,,,
26/10/2019 03:00,26/10/2019 04:00,0,0,0,12.7,,,,,,,,,,,,,
26/10/2019 04:00,26/10/2019 05:00,0,0,0,12.335,,,,,,,,,,,,,
26/10/2019 05:00,26/10/2019 06:00,0,0,0,12.089,,,,,,,,,,,,,
26/10/2019 06:00,26/10/2019 07:00,0,0,0,11.867,,,,,,,,,,,,,
26/10/2019 07:00,26/10/2019 08:00,0,0,0.004,11.747,,,,,,,,,,,,,
26/10/2019 08:00,26/10/2019 09:00,0.007,0,0.017,11.842,,,,,,,,,,,,,
26/10/2019 09:00,26/10/2019 10:00,0.015,0.001,0.028,11.849,,,,,,,,,,,,,
26/10/2019 10:00,26/10/2019 11:00,0.032,0.001,0.048,11.818,,,,,,,,,,,,,
26/10/2019 11:00,26/10/2019 12:00,0.048,0.002,0.065,11.733,,,,,,,,,,,,,
26/10/2019 12:00,26/10/2019 13:00,0.054,0.002,0.071,11.416,,,,,,,,,,,,,
26/10/2019 13:00,26/10/2019 14:00,0.046,0.002,0.062,10.287,,,,,,,,,,,,,
26/10/2019 14:00,26/10/2019 15:00,0.035,0.002,0.05,8.428,,,,,,,,,,,,,
26/10/2019 15:00,26/10/2019 16:00,0.017,0.001,0.029,6.747,,,,,,,,,,,,,
26/10/2019 16:00,26/10/2019 17:00,0.003,0.001,0.011,6.091,,,,,,,,,,,,,
26/10/2019 17:00,26/10/2019 18:00,0,0,0,5.846,,,,,,,,,,,,,
26/10/2019 18:00,26/10/2019 19:00,0,0,0,5.627,,,,,,,,,,,,,
26/10/2019 19:00,26/10/2019 20:00,0,0,0,5.468,,,,,,,,,,,,,
26/10/2019 20:00,26/10/2019 21:00,0,0,0,5.301,,,,,,,,,,,,,
26/10/2019 21:00,26/10/2019 22:00,0,0,0,5.178,,,,,,,,,,,,,
26/10/2019 22:00,26/10/2019 23:00,0,0,0,4.878,,,,,,,,,,,,,
26/10/2019 23:00,27/10/2019 00:00,0,0,0,4.474,,,,,,,,,,,,,
27/10/2019 00:00,27/10/2019 01:00,0,0,0,4.126,,,,,,,,,,,,,
27/10/2019 01:00,27/10/2019 01:00,0,0,0,3.874,,,,,,,,,,,,,
27/10/2019 02:00,27/10/2019 02:00,0,0,0,3.613,,,,,,,,,,,,,
27/10/2019 03:00,27/10/2019 03:00,0,0,0,3.411,,,,,,,,,,,,,
27/10/2019 04:00,27/10/2019 04:00,0,0,0,3.22,,,,,,,,,,,,,
27/10/2019 05:00,27/10/2019 05:00,0,0,0,2.769,,,,,,,,,,,,,
27/10/2019 06:00,27/10/2019 06:00,0,0,0,2.226,,,,,,,,,,,,,
27/10/2019 07:00,27/10/2019 07:00,0.031,0.03,0.016,2.28,,,,,,,,,,,,,
27/10/2019 08:00,27/10/2019 08:00,0.244,0.215,0.055,4.62,,,,,,,,,,,,,
27/10/2019 09:00,27/10/2019 09:00,0.47,0.462,0.062,6.479,,,,,,,,,,,,,
27/10/2019 10:00,27/10/2019 10:00,0.611,0.64,0.066,8.939,,,,,,,,,,,,,
27/10/2019 11:00,27/10/2019 11:00,0.685,0.743,0.068,10.304,,,,,,,,,,,,,
27/10/2019 12:00,27/10/2019 12:00,0.692,0.755,0.069,11.028,,,,,,,,,,,,,
27/10/2019 13:00,27/10/2019 13:00,0.641,0.688,0.067,11.326,,,,,,,,,,,,,
27/10/2019 14:00,27/10/2019 14:00,0.531,0.549,0.063,11.194,,,,,,,,,,,,,
27/10/2019 15:00,27/10/2019 15:00,0.349,0.337,0.057,10.447,,,,,,,,,,,,,
27/10/2019 16:00,27/10/2019 16:00,0.105,0.1,0.028,7.709,,,,,,,,,,,,,
27/10/2019 17:00,27/10/2019 17:00,0,0,0,5.368,,,,,,,,,,,,,
27/10/2019 18:00,27/10/2019 18:00,0,0,0,4.5,,,,,,,,,,,,,
27/10/2019 19:00,27/10/2019 19:00,0,0,0,3.718,,,,,,,,,,,,,
27/10/2019 20:00,27/10/2019 20:00,0,0,0,3.048,,,,,,,,,,,,,
27/10/2019 21:00,27/10/2019 21:00,0,0,0,2.476,,,,,,,,,,,,,
27/10/2019 22:00,27/10/2019 22:00,0,0,0,1.973,,,,,,,,,,,,,
27/10/2019 23:00,27/10/2019 23:00,0,0,0,1.505,,,,,,,,,,,,,
28/10/2019 00:00,28/10/2019 00:00,0,0,0,1.11,,,,,,,,,,,,,
28/10/2019 01:00,28/10/2019 01:00,0,0,0,1.038,,,,,,,,,,,,,
28/10/2019 02:00,28/10/2019 02:00,0,0,0,1.496,,,,,,,,,,,,,
28/10/2019 03:00,28/10/2019 03:00,0,0,0,2.151,,,,,,,,,,,,,
28/10/2019 04:00,28/10/2019 04:00,0,0,0,2.637,,,,,,,,,,,,,
28/10/2019 05:00,28/10/2019 05:00,0,0,0,3.154,,,,,,,,,,,,,
28/10/2019 06:00,28/10/2019 06:00,0,0,0,3.307,,,,,,,,,,,,,
28/10/2019 07:00,28/10/2019 07:00,0.002,0.001,0.008,3.312,,,,,,,,,,,,,
28/10/2019 08:00,28/10/2019 08:00,0.043,0.009,0.051,3.637,,,,,,,,,,,,,
28/10/2019 09:00,28/10/2019 09:00,0.116,0.031,0.105,4.534,,,,,,,,,,,,,
28/10/2019 10:00,28/10/2019 10:00,0.326,0.2,0.161,6.285,,,,,,,,,,,,,
28/10/2019 11:00,28/10/2019 11:00,0.393,0.265,0.174,7.924,,,,,,,,,,,,,
28/10/2019 12:00,28/10/2019 12:00,0.326,0.182,0.183,8.797,,,,,,,,,,,,,
28/10/2019 13:00,28/10/2019 13:00,0.238,0.102,0.167,9.033,,,,,,,,,,,,,
28/10/2019 14:00,28/10/2019 14:00,0.15,0.049,0.126,8.828,,,,,,,,,,,,,
28/10/2019 15:00,28/10/2019 15:00,0.067,0.017,0.069,8.075,,,,,,,,,,,,,
28/10/2019 16:00,28/10/2019 16:00,0.014,0.006,0.021,6.735,,,,,,,,,,,,,
28/10/2019 17:00,28/10/2019 17:00,0,0,0,5.681,,,,,,,,,,,,,
28/10/2019 18:00,28/10/2019 18:00,0,0,0,5.359,,,,,,,,,,,,,
28/10/2019 19:00,28/10/2019 19:00,0,0,0,4.98,,,,,,,,,,,,,
28/10/2019 20:00,28/10/2019 20:00,0,0,0,4.696,,,,,,,,,,,,,
28/10/2019 21:00,28/10/2019 21:00,0,0,0,4.508,,,,,,,,,,,,,
28/10/2019 22:00,28/10/2019 22:00,0,0,0,4.329,,,,,,,,,,,,,
28/10/2019 23:00,28/10/2019 23:00,0,0,0,4.137,,,,,,,,,,,,,
29/10/2019 00:00,29/10/2019 00:00,0,0,0,3.99,,,,,,,,,,,,,
29/10/2019 01:00,29/10/2019 01:00,0,0,0,3.783,,,,,,,,,,,,,
29/10/2019 02:00,29/10/2019 02:00,0,0,0,3.592,,,,,,,,,,,,,
29/10/2019 03:00,29/10/2019 03:00,0,0,0,3.516,,,,,,,,,,,,,
29/10/2019 04:00,29/10/2019 04:00,0,0,0,3.488,,,,,,,,,,,,,
29/10/2019 05:00,29/10/2019 05:00,0,0,0,3.423,,,,,,,,,,,,,
29/10/2019 06:00,29/10/2019 06:00,0,0,0,3.385,,,,,,,,,,,,,
29/10/2019 07:00,29/10/2019 07:00,0.001,0.001,0.007,3.393,,,,,,,,,,,,,
29/10/2019 08:00,29/10/2019 08:00,0.031,0.005,0.041,3.795,,,,,,,,,,,,,
29/10/2019 09:00,29/10/2019 09:00,0.087,0.018,0.089,4.684,,,,,,,,,,,,,
29/10/2019 10:00,29/10/2019 10:00,0.258,0.129,0.158,6.522,,,,,,,,,,,,,
29/10/2019 11:00,29/10/2019 11:00,0.43,0.325,0.159,8.644,,,,,,,,,,,,,
29/10/2019 12:00,29/10/2019 12:00,0.512,0.444,0.141,10.164,,,,,,,,,,,,,
29/10/2019 13:00,29/10/2019 13:00,0.411,0.32,0.146,10.784,,,,,,,,,,,,,
29/10/2019 14:00,29/10/2019 14:00,0.241,0.142,0.132,10.668,,,,,,,,,,,,,
29/10/2019 15:00,29/10/2019 15:00,0.112,0.052,0.083,9.966,,,,,,,,,,,,,
29/10/2019 16:00,29/10/2019 16:00,0.024,0.014,0.024,8.502,,,,,,,,,,,,,
29/10/2019 17:00,29/10/2019 17:00,0,0,0,7.319,,,,,,,,,,,,,
29/10/2019 18:00,29/10/2019 18:00,0,0,0,6.798,,,,,,,,,,,,,
29/10/2019 19:00,29/10/2019 19:00,0,0,0,6.085,,,,,,,,,,,,,
29/10/2019 20:00,29/10/2019 20:00,0,0,0,5.538,,,,,,,,,,,,,
29/10/2019 21:00,29/10/2019 21:00,0,0,0,5.212,,,,,,,,,,,,,
29/10/2019 22:00,29/10/2019 22:00,0,0,0,4.926,,,,,,,,,,,,,
29/10/2019 23:00,29/10/2019 23:00,0,0,0,4.909,,,,,,,,,,,,,
30/10/2019 00:00,30/10/2019 00:00,0,0,0,4.648,,,,,,,,,,,,,
30/10/2019 01:00,30/10/2019 01:00,0,0,0,4.577,,,,,,,,,,,,,
30/10/2019 02:00,30/10/2019 02:00,0,0,0,4.613,,,,,,,,,,,,,
30/10/2019 03:00,30/10/2019 03:00,0,0,0,4.335,,,,,,,,,,,,,
30/10/2019 04:00,30/10/2019 04:00,0,0,0,4.349,,,,,,,,,,,,,
30/10/2019 05:00,30/10/2019 05:00,0,0,0,4.125,,,,,,,,,,,,,
30/10/2019 06:00,30/10/2019 06:00,0,0,0,4.053,,,,,,,,,,,,,
30/10/2019 07:00,30/10/2019 07:00,0.006,0.005,0.01,4.227,,,,,,,,,,,,,
30/10/2019 08:00,30/10/2019 08:00,0.123,0.076,0.068,5.062,,,,,,,,,,,,,
30/10/2019 09:00,30/10/2019 09:00,0.372,0.321,0.092,6.67,,,,,,,,,,,,,
30/10/2019 10:00,30/10/2019 10:00,0.491,0.45,0.107,8.886,,,,,,,,,,,,,
30/10/2019 11:00,30/10/2019 11:00,0.47,0.395,0.14,10.202,,,,,,,,,,,,,
30/10/2019 12:00,30/10/2019 12:00,0.333,0.208,0.168,10.591,,,,,,,,,,,,,
30/10/2019 13:00,30/10/2019 13:00,0.238,0.113,0.157,10.636,,,,,,,,,,,,,
30/10/2019 14:00,30/10/2019 14:00,0.142,0.05,0.117,10.323,,,,,,,,,,,,,
30/10/2019 15:00,30/10/2019 15:00,0.056,0.015,0.061,9.45,,,,,,,,,,,,,
30/10/2019 16:00,30/10/2019 16:00,0.008,0.004,0.015,8.16,,,,,,,,,,,,,
30/10/2019 17:00,30/10/2019 17:00,0,0,0,7.127,,,,,,,,,,,,,
30/10/2019 18:00,30/10/2019 18:00,0,0,0,6.349,,,,,,,,,,,,,
30/10/2019 19:00,30/10/2019 19:00,0,0,0,5.734,,,,,,,,,,,,,
30/10/2019 20:00,30/10/2019 20:00,0,0,0,5.295,,,,,,,,,,,,,
30/10/2019 21:00,30/10/2019 21:00,0,0,0,5.004,,,,,,,,,,,,,
30/10/2019 22:00,30/10/2019 22:00,0,0,0,4.805,,,,,,,,,,,,,
30/10/2019 23:00,30/10/2019 23:00,0,0,0,4.686,,,,,,,,,,,,,
31/10/2019 00:00,31/10/2019 00:00,0,0,0,4.618,,,,,,,,,,,,,
31/10/2019 01:00,31/10/2019 01:00,0,0,0,4.658,,,,,,,,,,,,,
31/10/2019 02:00,31/10/2019 02:00,0,0,0,4.643,,,,,,,,,,,,,
31/10/2019 03:00,31/10/2019 03:00,0,0,0,4.667,,,,,,,,,,,,,
31/10/2019 04:00,31/10/2019 04:00,0,0,0,4.662,,,,,,,,,,,,,
31/10/2019 05:00,31/10/2019 05:00,0,0,0,4.569,,,,,,,,,,,,,
31/10/2019 06:00,31/10/2019 06:00,0,0,0,4.469,,,,,,,,,,,,,
31/10/2019 07:00,31/10/2019 07:00,0.001,0.001,0.007,4.391,,,,,,,,,,,,,
31/10/2019 08:00,31/10/2019 08:00,0.039,0.008,0.048,4.916,,,,,,,,,,,,,
31/10/2019 09:00,31/10/2019 09:00,0.119,0.033,0.107,5.94,,,,,,,,,,,,,
31/10/2019 10:00,31/10/2019 10:00,0.202,0.073,0.155,7.373,,,,,,,,,,,,,
31/10/2019 11:00,31/10/2019 11:00,0.219,0.077,0.171,8.589,,,,,,,,,,,,,
31/10/2019 12:00,31/10/2019 12:00,0.243,0.093,0.182,9.509,,,,,,,,,,,,,
31/10/2019 13:00,31/10/2019 13:00,0.141,0.03,0.135,9.817,,,,,,,,,,,,,
31/10/2019 14:00,31/10/2019 14:00,0.073,0.01,0.084,9.652,,,,,,,,,,,,,
31/10/2019 15:00,31/10/2019 15:00,0.022,0.002,0.034,9.097,,,,,,,,,,,,,
31/10/2019 16:00,31/10/2019 16:00,0,0,0.006,8.419,,,,,,,,,,,,,
31/10/2019 17:00,31/10/2019 17:00,0,0,0,8.181,,,,,,,,,,,,,
31/10/2019 18:00,31/10/2019 18:00,0,0,0,8.064,,,,,,,,,,,,,
31/10/2019 19:00,31/10/2019 19:00,0,0,0,7.833,,,,,,,,,,,,,
31/10/2019 20:00,31/10/2019 20:00,0,0,0,7.658,,,,,,,,,,,,,
31/10/2019 21:00,31/10/2019 21:00,0,0,0,7.62,,,,,,,,,,,,,
31/10/2019 22:00,31/10/2019 22:00,0,0,0,7.724,,,,,,,,,,,,,
31/10/2019 23:00,31/10/2019 23:00,0,0,0,7.973,,,,,,,,,,,,,
01/11/2019 00:00,01/11/2019 00:00,0,0,0,8.612,,,,,,,,,,,,,
01/11/2019 01:00,01/11/2019 01:00,0,0,0,9.409,,,,,,,,,,,,,
01/11/2019 02:00,01/11/2019 02:00,0,0,0,10.044,,,,,,,,,,,,,
01/11/2019 03:00,01/11/2019 03:00,0,0,0,10.474,,,,,,,,,,,,,
01/11/2019 04:00,01/11/2019 04:00,0,0,0,10.688,,,,,,,,,,,,,
01/11/2019 05:00,01/11/2019 05:00,0,0,0,11.286,,,,,,,,,,,,,
01/11/2019 06:00,01/11/2019 06:00,0,0,0,11.779,,,,,,,,,,,,,
01/11/2019 07:00,01/11/2019 07:00,0,0,0.003,11.814,,,,,,,,,,,,,
01/11/2019 08:00,01/11/2019 08:00,0.01,0.001,0.021,12.093,,,,,,,,,,,,,
01/11/2019 09:00,01/11/2019 09:00,0.034,0.003,0.048,12.551,,,,,,,,,,,,,
01/11/2019 10:00,01/11/2019 10:00,0.082,0.01,0.095,13.194,,,,,,,,,,,,,
01/11/2019 11:00,01/11/2019 11:00,0.148,0.03,0.146,14.036,,,,,,,,,,,,,
01/11/2019 12:00,01/11/2019 12:00,0.192,0.057,0.169,14.518,,,,,,,,,,,,,
01/11/2019 13:00,01/11/2019 13:00,0.181,0.057,0.156,14.465,,,,,,,,,,,,,
01/11/2019 14:00,01/11/2019 14:00,0.11,0.026,0.109,14.069,,,,,,,,,,,,,
01/11/2019 15:00,01/11/2019 15:00,0.052,0.012,0.06,13.521,,,,,,,,,,,,,
01/11/2019 16:00,01/11/2019 16:00,0.006,0.003,0.013,12.899,,,,,,,,,,,,,
01/11/2019 17:00,01/11/2019 17:00,0,0,0,12.642,,,,,,,,,,,,,
01/11/2019 18:00,01/11/2019 18:00,0,0,0,13.004,,,,,,,,,,,,,
01/11/2019 19:00,01/11/2019 19:00,0,0,0,13.459,,,,,,,,,,,,,
01/11/2019 20:00,01/11/2019 20:00,0,0,0,13.599,,,,,,,,,,,,,
01/11/2019 21:00,01/11/2019 21:00,0,0,0,13.553,,,,,,,,,,,,,
01/11/2019 22:00,01/11/2019 22:00,0,0,0,13.089,,,,,,,,,,,,,
01/11/2019 23:00,01/11/2019 23:00,0,0,0,12.149,,,,,,,,,,,,,
02/11/2019 00:00,02/11/2019 00:00,0,0,0,11.068,,,,,,,,,,,,,
02/11/2019 01:00,02/11/2019 01:00,0,0,0,10.343,,,,,,,,,,,,,
02/11/2019 02:00,02/11/2019 02:00,0,0,0,9.809,,,,,,,,,,,,,
02/11/2019 03:00,02/11/2019 03:00,0,0,0,9.124,,,,,,,,,,,,,
02/11/2019 04:00,02/11/2019 04:00,0,0,0,8.399,,,,,,,,,,,,,
02/11/2019 05:00,02/11/2019 05:00,0,0,0,8.027,,,,,,,,,,,,,
02/11/2019 06:00,02/11/2019 06:00,0,0,0,8.039,,,,,,,,,,,,,
02/11/2019 07:00,02/11/2019 07:00,0,0,0.003,8.319,,,,,,,,,,,,,
02/11/2019 08:00,02/11/2019 08:00,0.012,0.001,0.023,8.688,,,,,,,,,,,,,
02/11/2019 09:00,02/11/2019 09:00,0.021,0.001,0.034,9.132,,,,,,,,,,,,,
02/11/2019 10:00,02/11/2019 10:00,0.038,0.003,0.053,9.998,,,,,,,,,,,,,
02/11/2019 11:00,02/11/2019 11:00,0.159,0.035,0.151,11.203,,,,,,,,,,,,,
02/11/2019 12:00,02/11/2019 12:00,0.336,0.19,0.191,11.723,,,,,,,,,,,,,
02/11/2019 13:00,02/11/2019 13:00,0.157,0.041,0.144,11.359,,,,,,,,,,,,,
02/11/2019 14:00,02/11/2019 14:00,0.065,0.008,0.077,10.705,,,,,,,,,,,,,
02/11/2019 15:00,02/11/2019 15:00,0.023,0.003,0.036,10.118,,,,,,,,,,,,,
02/11/2019 16:00,02/11/2019 16:00,0.001,0.001,0.007,9.603,,,,,,,,,,,,,
02/11/2019 17:00,02/11/2019 17:00,0,0,0,9.179,,,,,,,,,,,,,
02/11/2019 18:00,02/11/2019 18:00,0,0,0,8.795,,,,,,,,,,,,,
02/11/2019 19:00,02/11/2019 19:00,0,0,0,8.479,,,,,,,,,,,,,
02/11/2019 20:00,02/11/2019 20:00,0,0,0,8.238,,,,,,,,,,,,,
02/11/2019 21:00,02/11/2019 21:00,0,0,0,8.093,,,,,,,,,,,,,
02/11/2019 22:00,02/11/2019 22:00,0,0,0,8.003,,,,,,,,,,,,,
02/11/2019 23:00,02/11/2019 23:00,0,0,0,7.839,,,,,,,,,,,,,
03/11/2019 00:00,03/11/2019 00:00,0,0,0,7.566,,,,,,,,,,,,,
03/11/2019 01:00,03/11/2019 01:00,0,0,0,7.356,,,,,,,,,,,,,
